    66    0.17692E+04    0.27011E+00   -0.42520E+01    0.53772E+07    0.10432E+05
    67    0.17932E+04    0.28200E+00   -0.46521E+01    0.53483E+07    0.10273E+05
    68    0.18174E+04    0.29414E+00   -0.50632E+01    0.53192E+07    0.10074E+05
    69    0.18417E+04    0.30652E+00   -0.54857E+01    0.52899E+07    0.98482E+04
    70    0.18663E+04    0.31913E+00   -0.59201E+01    0.52604E+07    0.96205E+04
    71    0.18911E+04    0.33194E+00   -0.63668E+01    0.52308E+07    0.94118E+04
    72    0.19162E+04    0.34496E+00   -0.68256E+01    0.52011E+07    0.92238E+04
    73    0.19416E+04    0.35818E+00   -0.72961E+01    0.51713E+07    0.90537E+04
    74    0.19672E+04    0.37158E+00   -0.77780E+01    0.51414E+07    0.88987E+04
    75    0.19930E+04    0.38516E+00   -0.82711E+01    0.51114E+07    0.87559E+04
    76    0.20191E+04    0.39891E+00   -0.87750E+01    0.50814E+07    0.86225E+04
    77    0.20455E+04    0.41282E+00   -0.92894E+01    0.50513E+07    0.84956E+04
    78    0.20720E+04    0.42689E+00   -0.98139E+01    0.50212E+07    0.83724E+04
    79    0.20989E+04    0.44109E+00   -0.10348E+02    0.49910E+07    0.82501E+04
    80    0.21259E+04    0.45544E+00   -0.10892E+02    0.49608E+07    0.81258E+04
    81    0.21532E+04    0.46991E+00   -0.11445E+02    0.49307E+07    0.79973E+04
    82    0.21807E+04    0.48449E+00   -0.12007E+02    0.49005E+07    0.78651E+04
    83    0.22084E+04    0.49917E+00   -0.12577E+02    0.48704E+07    0.77302E+04
    84    0.22364E+04    0.51395E+00   -0.13156E+02    0.48403E+07    0.75939E+04
    85    0.22646E+04    0.52879E+00   -0.13742E+02    0.48103E+07    0.74571E+04
    86    0.22931E+04    0.54370E+00   -0.14335E+02    0.47803E+07    0.73209E+04
    87    0.23217E+04    0.55865E+00   -0.14936E+02    0.47505E+07    0.71866E+04
    88    0.23506E+04    0.57364E+00   -0.15543E+02    0.47207E+07    0.70551E+04
    89    0.23798E+04    0.58865E+00   -0.16156E+02    0.46910E+07    0.69276E+04
    90    0.24091E+04    0.60367E+00   -0.16775E+02    0.46614E+07    0.68052E+04
    91    0.24387E+04    0.61868E+00   -0.17399E+02    0.46319E+07    0.66887E+04
    92    0.24685E+04    0.63368E+00   -0.18029E+02    0.46026E+07    0.65778E+04
    93    0.24986E+04    0.64864E+00   -0.18663E+02    0.45734E+07    0.64720E+04
    94    0.25289E+04    0.66355E+00   -0.19300E+02    0.45444E+07    0.63705E+04
    95    0.25594E+04    0.67840E+00   -0.19942E+02    0.45154E+07    0.62729E+04
    96    0.25901E+04    0.69317E+00   -0.20586E+02    0.44866E+07    0.61786E+04
    97    0.26210E+04    0.70785E+00   -0.21233E+02    0.44580E+07    0.60869E+04
    98    0.26521E+04    0.72243E+00   -0.21881E+02    0.44295E+07    0.59974E+04
    99    0.26835E+04    0.73689E+00   -0.22531E+02    0.44011E+07    0.59093E+04
   100    0.27151E+04    0.75121E+00   -0.23183E+02    0.43728E+07    0.58222E+04
   101    0.27469E+04    0.76539E+00   -0.23834E+02    0.43447E+07    0.57356E+04
   102    0.27789E+04    0.77940E+00   -0.24486E+02    0.43167E+07    0.56494E+04
   103    0.28110E+04    0.79324E+00   -0.25137E+02    0.42889E+07    0.55638E+04
   104    0.28434E+04    0.80689E+00   -0.25787E+02    0.42612E+07    0.54788E+04
   105    0.28760E+04    0.82034E+00   -0.26436E+02    0.42337E+07    0.53947E+04
   106    0.29087E+04    0.83358E+00   -0.27082E+02    0.42063E+07    0.53114E+04
   107    0.29416E+04    0.84660E+00   -0.27726E+02    0.41792E+07    0.52292E+04
   108    0.29747E+04    0.85937E+00   -0.28366E+02    0.41521E+07    0.51480E+04
   109    0.30080E+04    0.87190E+00   -0.29003E+02    0.41253E+07    0.50681E+04
   110    0.30414E+04    0.88416E+00   -0.29636E+02    0.40986E+07    0.49896E+04
   111    0.30749E+04    0.89614E+00   -0.30264E+02    0.40721E+07    0.49125E+04
   112    0.31086E+04    0.90783E+00   -0.30887E+02    0.40458E+07    0.48369E+04
   113    0.31425E+04    0.91922E+00   -0.31504E+02    0.40196E+07    0.47630E+04
   114    0.31764E+04    0.93029E+00   -0.32114E+02    0.39937E+07    0.46909E+04
   115    0.32105E+04    0.94103E+00   -0.32718E+02    0.39679E+07    0.46205E+04
   116    0.32448E+04    0.95144E+00   -0.33314E+02    0.39424E+07    0.45517E+04
   117    0.32791E+04    0.96149E+00   -0.33903E+02    0.39170E+07    0.44845E+04
   118    0.33135E+04    0.97118E+00   -0.34482E+02    0.38918E+07    0.44189E+04
   119    0.33480E+04    0.98050E+00   -0.35053E+02    0.38668E+07    0.43547E+04
   120    0.33826E+04    0.98944E+00   -0.35613E+02    0.38421E+07    0.42918E+04
   121    0.34173E+04    0.99798E+00   -0.36164E+02    0.38174E+07    0.42303E+04
   122    0.34520E+04    0.10061E+01   -0.36703E+02    0.37930E+07    0.41701E+04
   123    0.34869E+04    0.10138E+01   -0.37231E+02    0.37688E+07    0.41110E+04
   124    0.35217E+04    0.10211E+01   -0.37748E+02    0.37448E+07    0.40530E+04
   125    0.35567E+04    0.10280E+01   -0.38251E+02    0.37209E+07    0.39961E+04
   126    0.35916E+04    0.10343E+01   -0.38741E+02    0.36972E+07    0.39402E+04
   127    0.36266E+04    0.10403E+01   -0.39218E+02    0.36738E+07    0.38853E+04
   128    0.36616E+04    0.10457E+01   -0.39680E+02    0.36505E+07    0.38312E+04
   129    0.36967E+04    0.10507E+01   -0.40127E+02    0.36274E+07    0.37780E+04
   130    0.37317E+04    0.10553E+01   -0.40560E+02    0.36045E+07    0.37257E+04
   131    0.37668E+04    0.10594E+01   -0.40977E+02    0.35817E+07    0.36743E+04
   132    0.38018E+04    0.10630E+01   -0.41378E+02    0.35592E+07    0.36237E+04
   133    0.38368E+04    0.10661E+01   -0.41762E+02    0.35368E+07    0.35740E+04
   134    0.38718E+04    0.10688E+01   -0.42130E+02    0.35146E+07    0.35251E+04
   135    0.39067E+04    0.10711E+01   -0.42480E+02    0.34926E+07    0.34770E+04
   136    0.39416E+04    0.10728E+01   -0.42813E+02    0.34708E+07    0.34297E+04
   137    0.39764E+04    0.10741E+01   -0.43127E+02    0.34491E+07    0.33833E+04
   138    0.40112E+04    0.10750E+01   -0.43423E+02    0.34276E+07    0.33375E+04
   139    0.40459E+04    0.10754E+01   -0.43700E+02    0.34063E+07    0.32926E+04
   140    0.40805E+04    0.10753E+01   -0.43957E+02    0.33852E+07    0.32484E+04
   141    0.41149E+04    0.10748E+01   -0.44194E+02    0.33642E+07    0.32049E+04
   142    0.41493E+04    0.10738E+01   -0.44411E+02    0.33434E+07    0.31622E+04
   143    0.41836E+04    0.10724E+01   -0.44607E+02    0.33228E+07    0.31202E+04
   144    0.42178E+04    0.10705E+01   -0.44781E+02    0.33024E+07    0.30789E+04
   145    0.42518E+04    0.10681E+01   -0.44934E+02    0.32821E+07    0.30382E+04
   146    0.42857E+04    0.10653E+01   -0.45065E+02    0.32620E+07    0.29983E+04
   147    0.43194E+04    0.10620E+01   -0.45173E+02    0.32420E+07    0.29589E+04
   148    0.43530E+04    0.10583E+01   -0.45259E+02    0.32222E+07    0.29203E+04
   149    0.43864E+04    0.10541E+01   -0.45320E+02    0.32026E+07    0.28822E+04
   150    0.44196E+04    0.10495E+01   -0.45358E+02    0.31832E+07    0.28448E+04
   151    0.44526E+04    0.10444E+01   -0.45371E+02    0.31639E+07    0.28080E+04
   152    0.44854E+04    0.10388E+01   -0.45360E+02    0.31447E+07    0.27718E+04
   153    0.45181E+04    0.10329E+01   -0.45324E+02    0.31258E+07    0.27362E+04
   154    0.45505E+04    0.10265E+01   -0.45262E+02    0.31069E+07    0.27011E+04
   155    0.45826E+04    0.10197E+01   -0.45176E+02    0.30883E+07    0.26667E+04
   156    0.46146E+04    0.10125E+01   -0.45064E+02    0.30698E+07    0.26327E+04
   157    0.46463E+04    0.10050E+01   -0.44926E+02    0.30514E+07    0.25994E+04
   158    0.46777E+04    0.99711E+00   -0.44763E+02    0.30333E+07    0.25666E+04
   159    0.47089E+04    0.98892E+00   -0.44574E+02    0.30152E+07    0.25343E+04
   160    0.47398E+04    0.98044E+00   -0.44359E+02    0.29973E+07    0.25025E+04
   161    0.47704E+04    0.97167E+00   -0.44118E+02    0.29796E+07    0.24713E+04
   162    0.48007E+04    0.96264E+00   -0.43851E+02    0.29620E+07    0.24406E+04
   163    0.48307E+04    0.95337E+00   -0.43557E+02    0.29446E+07    0.24104E+04
   164    0.48604E+04    0.94388E+00   -0.43237E+02    0.29273E+07    0.23807E+04
   165    0.48897E+04    0.93419E+00   -0.42891E+02    0.29102E+07    0.23515E+04
   166    0.49188E+04    0.92431E+00   -0.42517E+02    0.28932E+07    0.23228E+04
   167    0.49474E+04    0.91426E+00   -0.42117E+02    0.28764E+07    0.22945E+04
   168    0.49758E+04    0.90407E+00   -0.41690E+02    0.28597E+07    0.22668E+04
   169    0.50037E+04    0.89376E+00   -0.41235E+02    0.28431E+07    0.22395E+04
   170    0.50313E+04    0.88334E+00   -0.40753E+02    0.28267E+07    0.22126E+04
   171    0.50585E+04    0.87283E+00   -0.40244E+02    0.28104E+07    0.21862E+04
   172    0.50854E+04    0.86226E+00   -0.39707E+02    0.27943E+07    0.21602E+04
   173    0.51118E+04    0.85163E+00   -0.39142E+02    0.27783E+07    0.21347E+04
   174    0.51378E+04    0.84098E+00   -0.38550E+02    0.27625E+07    0.21096E+04
   175    0.51633E+04    0.83032E+00   -0.37930E+02    0.27467E+07    0.20849E+04
   176    0.51885E+04    0.81967E+00   -0.37281E+02    0.27312E+07    0.20606E+04
   177    0.52132E+04    0.80905E+00   -0.36604E+02    0.27157E+07    0.20367E+04
   178    0.52374E+04    0.79849E+00   -0.35899E+02    0.27004E+07    0.20132E+04
   179    0.52612E+04    0.78803E+00   -0.35166E+02    0.26852E+07    0.19900E+04
   180    0.52846E+04    0.77770E+00   -0.34406E+02    0.26702E+07    0.19673E+04
   181    0.53075E+04    0.76754E+00   -0.33619E+02    0.26553E+07    0.19449E+04
   182    0.53299E+04    0.75757E+00   -0.32804E+02    0.26405E+07    0.19229E+04
   183    0.53518E+04    0.74784E+00   -0.31963E+02    0.26258E+07    0.19013E+04
   184    0.53732E+04    0.73838E+00   -0.31095E+02    0.26113E+07    0.18800E+04
   185    0.53941E+04    0.72922E+00   -0.30201E+02    0.25969E+07    0.18590E+04
   186    0.54146E+04    0.72039E+00   -0.29280E+02    0.25826E+07    0.18384E+04
   187    0.54345E+04    0.71193E+00   -0.28334E+02    0.25684E+07    0.18180E+04
   188    0.54539E+04    0.70388E+00   -0.27362E+02    0.25544E+07    0.17981E+04
   189    0.54728E+04    0.69627E+00   -0.26365E+02    0.25405E+07    0.17784E+04
   190    0.54912E+04    0.68913E+00   -0.25343E+02    0.25267E+07    0.17590E+04
   191    0.55090E+04    0.68249E+00   -0.24296E+02    0.25130E+07    0.17399E+04
   192    0.55264E+04    0.67639E+00   -0.23225E+02    0.24994E+07    0.17211E+04
   193    0.55431E+04    0.67087E+00   -0.22129E+02    0.24860E+07    0.17026E+04
   194    0.55593E+04    0.66596E+00   -0.21009E+02    0.24726E+07    0.16843E+04
   195    0.55750E+04    0.66168E+00   -0.19865E+02    0.24594E+07    0.16663E+04
   196    0.55901E+04    0.65809E+00   -0.18697E+02    0.24463E+07    0.16486E+04
   197    0.56046E+04    0.65520E+00   -0.17507E+02    0.24333E+07    0.16311E+04
   198    0.56186E+04    0.65306E+00   -0.16293E+02    0.24204E+07    0.16139E+04
   199    0.56319E+04    0.65170E+00   -0.15056E+02    0.24076E+07    0.15968E+04
   200    0.56447E+04    0.65115E+00   -0.13797E+02    0.23949E+07    0.15801E+04
   201    0.56569E+04    0.65144E+00   -0.12515E+02    0.23823E+07    0.15635E+04
   202    0.56685E+04    0.65262E+00   -0.11211E+02    0.23699E+07    0.15471E+04
   203    0.56795E+04    0.65472E+00   -0.98859E+01    0.23575E+07    0.15310E+04
